move,title,src,opener,gate_chance,gate_and,enabled_by,forbidden_by,family,family_name,valence_them,valence_us,needs_us,needs_them,rel_them_sees_us
SOCInviteToLoopAcceptMonoNB,Seal Romantic Loop,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},RELPartner
SOCInviteToLoopAcceptMonoNBCheck,Clarify Monogamous Expectations,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopAcceptMonoWoman,Seal Romantic Loop,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},RELPartner
SOCInviteToLoopAcceptMonoWomanCheck,Clarify Monogamous Expectations,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopAcceptNB,Seal Romantic Loop,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},RELPartner
SOCInviteToLoopAcceptNBAI,Seal Romantic Loop,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},RELPartner
SOCInviteToLoopAcceptNotMono,Seal Romantic Loop,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},RELPartner
SOCInviteToLoopAcceptWoman,Seal Romantic Loop,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},RELPartner
SOCInviteToLoopAcceptWomanAI,Seal Romantic Loop,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},RELPartner
SOCInviteToLoopDeny,Reject Romantic Loop,interactions_relationships.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopDenyMan,Not Interested in Men,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopDenyMonoNotSingle,Reject Romantic Loop,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopDenyNB,Not Interested in Non-Binary People,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopDenyRepeat,Reject Romantic Loop,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopDenyWoman,Not Interested in Women,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopForceLover,Force Them to see Us as Crush,interactions_relationships.json,False,,True,,,2,us:Intimacy- us:Privacy+,-150.0,0.0,{},"{""Intimacy"": -150.0}",
SOCInviteToLoopForceLoverAllow,Force Them to see Us as Crush,interactions_relationships.json,False,,True,,,2,us:Intimacy- us:Privacy+,-150.0,0.0,{},"{""Intimacy"": -150.0}",
SOCInviteToLoopForceLoverEx,Force Ex-Crush,interactions_relationships.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,250.0,0.0,{},"{""Intimacy"": 250.0}",
SOCInviteToLoopForceLoverExAllow,Force Ex-Crush,interactions_relationships.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,250.0,0.0,{},"{""Intimacy"": 250.0}",
SOCInviteToLoopForceLoverExUs,Consider Them Ex-Crush,interactions_relationships.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopForceLoverUs,Consider Them a Crush,interactions_relationships.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopForcePartner,Force Partnership,interactions_relationships.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},RELPartner
SOCInviteToLoopMan,Invite to Romantic Loop,interactions_relationships.json,True,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopMonoMan,Invite to Romantic Loop,interactions_relationships.json,True,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopMonoNB,Invite to Romantic Loop,interactions_relationships.json,True,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopMonoWoman,Invite to Romantic Loop,interactions_relationships.json,True,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopNB,Invite to Romantic Loop,interactions_relationships.json,True,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCInviteToLoopWoman,Invite to Romantic Loop,interactions_relationships.json,True,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCJealousAboutAffection,Confront Jealously,interactions_relationships.json,True,,True,,,0,them:Esteem+ them:SelfRespect+,46.0,-21.0,"{""Achievement"": -3.0, ""Altruism"": 6.0, ""Autonomy"": -12.0, ""SelfRespect"": -12.0}","{""Contact"": 3.0, ""Esteem"": 6.0, ""Family"": 3.0, ""Privacy"": 3.0, ""SelfRespect"": 31.0}",
SOCJealousAboutPartner,Confront Jealously,interactions_relationships.json,True,,True,,,0,them:Esteem+ them:SelfRespect+,46.0,-21.0,"{""Achievement"": -3.0, ""Altruism"": 6.0, ""Autonomy"": -12.0, ""SelfRespect"": -12.0}","{""Contact"": 3.0, ""Esteem"": 6.0, ""Family"": 3.0, ""Privacy"": 3.0, ""SelfRespect"": 31.0}",
SOCJealousTowardPartner,Confront Jealously,interactions_relationships.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,46.0,-21.0,"{""Achievement"": -3.0, ""Altruism"": 6.0, ""Autonomy"": -12.0, ""SelfRespect"": -12.0}","{""Contact"": 3.0, ""Esteem"": 6.0, ""Family"": 3.0, ""Privacy"": 3.0, ""SelfRespect"": 31.0}",
SOCKiss,Kiss,interactions_social_relationships.json,False,1.0,True,,,2,us:Intimacy- us:Privacy+,0.0,-9.0,"{""Contact"": -3.0, ""Intimacy"": -12.0, ""Privacy"": 6.0}",{},
SOCLaughCallous,Callous Laughter,interactions2.json,False,0.3,False,IsAmbitious;IsArrogant;IsComedian;IsCruel;IsRepulsive;IsTreacherous;IsVengeful,IsApathetic;IsCharismatic;IsComplacent;IsForgiving;IsHumble;IsKind;IsShy,0,them:Esteem+ them:SelfRespect+,21.0,0.0,"{""Altruism"": 6.0, ""Autonomy"": -3.0, ""Esteem"": -3.0, ""Family"": 6.0, ""SelfRespect"": -6.0}","{""Esteem"": 6.0, ""Family"": 6.0, ""Privacy"": 3.0, ""SelfRespect"": 6.0}",
SOCLeadTheWayAllow,Lead the Way,interactions2.json,False,,True,,,2,us:Intimacy- us:Privacy+,-21.0,0.0,{},"{""Contact"": -6.0, ""Esteem"": -3.0, ""Intimacy"": -9.0, ""Meaning"": -3.0, ""Privacy"": 6.0, ""SelfRespect"": -3.0, ""_Lonesome"": -3.0}",
SOCLeadTheWayEnthusedAllow,Lead the Way,interactions2.json,False,,True,,,2,us:Intimacy- us:Privacy+,-36.0,0.0,{},"{""Contact"": -3.0, ""Esteem"": -12.0, ""Intimacy"": -18.0, ""_Lonesome"": -3.0}",RELAcquaintanceChance
SOCLeadTheWayEnthusedMan,Lead the Way,interactions_relationships.json,False,0.75,False,,IsChaste;IsCraven;IsFollower;IsPessimist;IsQuitter;IsShy;IsTemperate,2,us:Intimacy- us:Privacy+,0.0,-3.0,"{""Esteem"": 12.0, ""Intimacy"": -12.0, ""_Lonesome"": -3.0}",{},
SOCLeadTheWayEnthusedNB,Lead the Way,interactions_relationships.json,False,0.75,False,,IsChaste;IsCraven;IsFollower;IsPessimist;IsQuitter;IsShy;IsTemperate,2,us:Intimacy- us:Privacy+,0.0,-3.0,"{""Esteem"": 12.0, ""Intimacy"": -12.0, ""_Lonesome"": -3.0}",{},
SOCLeadTheWayEnthusedWoman,Lead the Way,interactions_relationships.json,False,0.75,False,,IsChaste;IsCraven;IsFollower;IsPessimist;IsQuitter;IsShy;IsTemperate,2,us:Intimacy- us:Privacy+,0.0,-3.0,"{""Esteem"": 12.0, ""Intimacy"": -12.0, ""_Lonesome"": -3.0}",{},
SOCLeadTheWayMan,Lead the Way,interactions_relationships.json,False,0.5,False,,IsTemperate,2,us:Intimacy- us:Privacy+,0.0,-13.0,"{""Autonomy"": -3.0, ""Contact"": -6.0, ""Esteem"": -3.0, ""Intimacy"": -6.0, ""Meaning"": -3.0, ""Privacy"": 6.0, ""SelfRespect"": 3.0, ""_Lonesome"": -1.0}",{},
SOCLeadTheWayNB,Lead the Way,interactions_relationships.json,False,0.5,False,,IsTemperate,2,us:Intimacy- us:Privacy+,0.0,-13.0,"{""Autonomy"": -3.0, ""Contact"": -6.0, ""Esteem"": -3.0, ""Intimacy"": -6.0, ""Meaning"": -3.0, ""Privacy"": 6.0, ""SelfRespect"": 3.0, ""_Lonesome"": -1.0}",{},
SOCLeadTheWayWoman,Lead the Way,interactions_relationships.json,False,0.5,False,,IsTemperate,2,us:Intimacy- us:Privacy+,0.0,-13.0,"{""Autonomy"": -3.0, ""Contact"": -6.0, ""Esteem"": -3.0, ""Intimacy"": -6.0, ""Meaning"": -3.0, ""Privacy"": 6.0, ""SelfRespect"": 3.0, ""_Lonesome"": -1.0}",{},
SOCLightTouch,Lightly Touch,interactions_social_core.json,True,1.0,False,,,2,us:Intimacy- us:Privacy+,0.0,0.0,"{""Intimacy"": -6.0, ""Privacy"": 6.0}","{""Intimacy"": -6.0, ""Privacy"": 6.0}",
SOCListenIntently,Listen,interactions2.json,False,0.8,False,IsDiligent;IsFollower;IsGregarious;IsHumble;IsKind;IsLeader;IsObservant;IsPatient;IsPushover;IsSelfless,IsApathetic;IsImpatient;IsOblivious;IsObtuse;IsSelfish,2,us:Intimacy- us:Privacy+,-21.0,-9.0,"{""Contact"": -12.0, ""Family"": -3.0, ""Privacy"": 6.0}","{""Contact"": -12.0, ""Esteem"": -3.0, ""Family"": -3.0, ""Privacy"": 3.0, ""SelfRespect"": -6.0}",RELAcquaintanceChance
SOCLookAtUs,Look at Us,interactions_social_core.json,True,1.0,False,,,4,us:Meaning+ them:Meaning+,0.0,0.0,"{""Family"": -6.0, ""Meaning"": 6.0}","{""Family"": -6.0, ""Meaning"": 6.0}",
SOCLookBusy,Look Busy,interactions_social_core.json,True,1.0,False,,,6,us:Achievement- us:Meaning+,0.0,0.0,"{""Achievement"": -6.0, ""Altruism"": 6.0}","{""Achievement"": 6.0, ""Esteem"": -6.0}",
SOCLostInThought,Lost In Thought,interactions2.json,False,1.0,True,,,4,us:Meaning+ them:Meaning+,0.0,33.0,"{""Achievement"": 3.0, ""Altruism"": 3.0, ""Autonomy"": 3.0, ""Contact"": 3.0, ""Esteem"": 3.0, ""Family"": 3.0, ""Intimacy"": 3.0, ""Meaning"": 3.0, ""Privacy"": 3.0, ""Security"": 3.0, ""SelfRespect"": 3.0}",{},
SOCMentionHeadline,Mention Headline,interactions_social_core.json,True,1.0,False,,,0,them:Esteem+ them:SelfRespect+,0.0,0.0,"{""Contact"": 6.0, ""SelfRespect"": -6.0}","{""Achievement"": -6.0, ""Contact"": 6.0}",
SOCMetaphysicalQuandary,Metaphysical Quandary,interactions_social_core.json,True,1.0,False,,,1,us:Esteem- us:Meaning-,0.0,0.0,"{""Autonomy"": 6.0, ""Meaning"": -6.0}","{""Autonomy"": 6.0, ""Meaning"": -6.0}",
SOCMildFunny,Mildly Funny Comment,interactions_social_core.json,True,1.0,False,,,1,us:Esteem- us:Meaning-,0.0,0.0,"{""Esteem"": -6.0, ""Intimacy"": 6.0}","{""Privacy"": -6.0, ""SelfRespect"": 6.0}",
SOCNameDropCrim,Name Drop Your Criminal Contact,interactions2.json,True,1.0,True,,,1,us:Esteem- us:Meaning-,12.0,12.0,"{""Autonomy"": 12.0}","{""Autonomy"": 12.0}",
SOCNameDropLEO,Name Drop Your Law Enforcement Contact,interactions2.json,True,1.0,True,,,0,them:Esteem+ them:SelfRespect+,48.0,12.0,"{""Autonomy"": 12.0}","{""Security"": 24.0, ""Autonomy"": 12.0, ""Privacy"": 12.0}",
SOCNameDropManager,Name Drop Your Corporate Manager Contact,interactions2.json,True,1.0,True,,,0,them:Esteem+ them:SelfRespect+,48.0,12.0,"{""Autonomy"": 12.0}","{""Security"": 24.0, ""Meaning"": 12.0, ""Privacy"": 12.0}",
SOCNoThanks,No Thanks,interactions2.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,22.0,-12.0,"{""Altruism"": 3.0, ""Autonomy"": -6.0, ""Esteem"": -3.0, ""Privacy"": -3.0, ""SelfRespect"": -3.0}","{""Esteem"": 6.0, ""Family"": 3.0, ""Intimacy"": 6.0, ""SelfRespect"": 6.0, ""_Lonesome"": 1.0}",
SOCNoThanksNotInterestedMen,Not Interested in Men,interactions2.json,False,1.0,True,,,0,them:Esteem+ them:SelfRespect+,22.0,-12.0,"{""Altruism"": 3.0, ""Autonomy"": -6.0, ""Esteem"": -3.0, ""Privacy"": -3.0, ""SelfRespect"": -3.0}","{""Esteem"": 6.0, ""Family"": 3.0, ""Intimacy"": 6.0, ""SelfRespect"": 6.0, ""_Lonesome"": 1.0}",
SOCNodAndBreathe,Nod,interactions2.json,False,1.0,False,,,3,us:Altruism- them:Security-,-21.0,-21.0,"{""Family"": -6.0, ""Meaning"": -6.0, ""Security"": -6.0, ""SelfRespect"": -3.0}","{""Achievement"": -6.0, ""Altruism"": -6.0, ""Esteem"": -6.0, ""SelfRespect"": -3.0}",RELAcquaintanceChance
SOCNotMuch,Not Much,interactions2.json,False,0.75,False,,,0,them:Esteem+ them:SelfRespect+,15.0,-3.0,"{""Autonomy"": -3.0, ""Contact"": -3.0, ""Privacy"": 3.0}","{""Contact"": 3.0, ""Esteem"": 3.0, ""Family"": 6.0, ""Intimacy"": 3.0, ""Privacy"": -3.0, ""SelfRespect"": 3.0}",
SOCOfferHelp,Offer Help,interactions2.json,True,0.5,False,IsKind;IsSelfless,IsApathetic;IsCruel;IsOblivious;IsSelfish,3,us:Altruism- them:Security-,-9.0,-24.0,"{""Achievement"": -3.0, ""Altruism"": -12.0, ""Esteem"": -6.0, ""Family"": -3.0}","{""Esteem"": -3.0, ""Family"": -12.0, ""Privacy"": 6.0}",
SOCOfferNoThanks,No Thanks,interactions2.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,6.0,-6.0,"{""Autonomy"": -6.0, ""Privacy"": 6.0, ""SelfRespect"": -6.0}","{""Autonomy"": 3.0, ""SelfRespect"": 3.0}",
SOCOfferSmoke,Offer Smoke,interactions2.json,True,1.0,False,,,2,us:Intimacy- us:Privacy+,-6.0,-15.0,"{""Altruism"": -6.0, ""Contact"": -3.0, ""Esteem"": -3.0, ""Intimacy"": -3.0}","{""Contact"": -6.0, ""Intimacy"": -3.0, ""Privacy"": 3.0}",
SOCOfferStepAside,Step Aside,interactions2.json,False,0.5,False,IsHumble;IsPushover;IsQuitter;IsSelfish,IsAmbitious;IsApathetic;IsArrogant;IsDiligent;IsImpatient;IsSelfless;IsStubborn,3,us:Altruism- them:Security-,-18.0,-6.0,"{""Altruism"": -12.0, ""Autonomy"": 6.0}","{""Achievement"": -6.0, ""Family"": -12.0}",
SOCOfferThank,Thank,interactions2.json,False,1.0,False,IsHumble;IsPushover;IsQuitter;IsSelfish,IsAmbitious;IsApathetic;IsArrogant;IsDiligent;IsImpatient;IsSelfless;IsStubborn,9,them:Altruism- them:Privacy+,-18.0,6.0,"{""Achievement"": 6.0, ""Altruism"": 6.0, ""Esteem"": -6.0}","{""Altruism"": -12.0, ""Family"": -6.0}",RELAcquaintanceChance
SOCOpenArms,Open Arms,interactions2.json,False,0.75,False,IsBrave;IsCharismatic;IsCraven;IsFollower;IsForgiving;IsGregarious;IsHumble;IsKind;IsLustful;IsPatient;IsPushover;IsSelfless;IsTrusting,IsApathetic;IsArrogant;IsChaste;IsCruel;IsImpatient;IsRepulsive;IsSelfish;IsShy;IsTreacherous;IsVengeful,3,us:Altruism- them:Security-,-21.0,-24.0,"{""Achievement"": -3.0, ""Altruism"": -12.0, ""Autonomy"": -3.0, ""Contact"": -3.0, ""Esteem"": -3.0, ""Intimacy"": -6.0, ""Privacy"": 6.0}","{""Altruism"": 3.0, ""Contact"": -6.0, ""Esteem"": -3.0, ""Family"": -6.0, ""Intimacy"": -6.0, ""Meaning"": -3.0, ""Privacy"": 6.0, ""Security"": -12.0, ""SelfRespect"": 6.0}",
SOCOrgToDos,Organize To-Dos,interactions2.json,True,1.0,True,,,6,us:Achievement- us:Meaning+,0.0,-9.0,"{""Achievement"": -12.0, ""Meaning"": 6.0, ""SelfRespect"": -3.0}",{},
SOCOrgToDosWithPDANotes,Organize To-Dos (w/Note),interactions2.json,True,1.0,True,,,6,us:Achievement- us:Meaning+,0.0,-9.0,"{""Achievement"": -12.0, ""Meaning"": 6.0, ""SelfRespect"": -3.0}",{},
SOCPartnerAdvancesDeny,Rebuff Advances,interactions_relationships.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPartnerAdvancesHygieneDeny,Rebuff Due to Hygiene,interactions_relationships.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPartnerKiss,Invite to Kiss,interactions_relationships.json,True,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPartnerKissAirtight,Invite to Spacer Kiss,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPartnerKissAirtightThem,Invite to Kiss,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPartnerKissAllow,Invite to Kiss,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPartnerKissContinue,Deepen Kiss,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPartnerKissContinueAirtight,Spacer Kiss,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPartnerKissContinueAirtightBoth,Spacer Kiss,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPartnerKissContinueAirtightThem,Spacer Kiss,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPartnerKissContinueAllow,Deepen Kiss,interactions_relationships.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPlayfulThreat,Playful Threat,interactions2.json,True,0.3,False,IsCharismatic;IsComedian;IsGregarious;IsLeader;IsLustful;IsVengeful,IsFollower;IsHumorless;IsOblivious;IsRepulsive;IsShy;IsTreacherous,2,us:Intimacy- us:Privacy+,9.0,-21.0,"{""Altruism"": -3.0, ""Autonomy"": -6.0, ""Contact"": -3.0, ""Esteem"": -3.0, ""Intimacy"": -6.0}","{""Autonomy"": 3.0, ""Contact"": -3.0, ""Esteem"": 3.0, ""Intimacy"": -6.0, ""Privacy"": 6.0, ""Security"": 6.0}",RELAcquaintanceChance
SOCPleeease,Pleeeeeease!,interactions2.json,False,0.5,False,IsAmbitious;IsGlutton;IsObtuse;IsOptimist;IsRepulsive;IsSelfish;IsStubborn,IsApathetic;IsArrogant;IsCharismatic;IsComplacent;IsFollower;IsLeader;IsPessimist;IsPushover;IsQuitter;IsSelfless;IsShy;IsTemperate;IsTreacherous,5,us:Security+ them:Autonomy-,-15.0,3.0,"{""Achievement"": -3.0, ""Altruism"": 3.0, ""Autonomy"": -6.0, ""Esteem"": 3.0, ""SelfRespect"": 6.0}","{""Autonomy"": -6.0, ""Esteem"": -6.0, ""Privacy"": 3.0, ""SelfRespect"": -6.0}",
SOCPoliceIntroduction,Question the Citizen,interactions2.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedown,Approach Officers,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitInfractionHull,Admit that the Ship Is Not Yet Spaceworthy,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitInfractionHullAffirmative,Confirm That Hull is Damaged,interactions2.json,False,1.0,False,,,3,us:Altruism- them:Security-,-12.0,-12.0,"{""Achievement"": -12.0}","{""Security"": -12.0}",
SOCPoliceShakedownAdmitInfractionHullNegative,Deny That Hull is Damaged,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,12.0,0.0,"{""SelfRespect"": -12.0, ""Autonomy"": 12.0}","{""Security"": 12.0}",
SOCPoliceShakedownAdmitInfractionHullPayFineAngry,Pay Fine and Insult,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,12.0,0.0,"{""SelfRespect"": -12.0, ""Altruism"": 12.0}","{""Esteem"": 12.0, ""Achievement"": -12.0, ""Altruism"": 12.0}",
SOCPoliceShakedownAdmitInfractionHullPayFineGlad,Pay the Fine Politely,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,-36.0,0.0,"{""SelfRespect"": 12.0, ""Security"": -12.0}","{""Esteem"": -12.0, ""Security"": -12.0, ""Meaning"": -12.0}",
SOCPoliceShakedownAdmitInfractionIllegalSalvage,Admit to Docking for Salvage,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitInfractionIllegalSalvageAffirmative,Confirm That Salvage Operation is Illegal,interactions2.json,False,1.0,True,,,6,us:Achievement- us:Meaning+,0.0,-12.0,"{""Achievement"": -12.0}",{},
SOCPoliceShakedownAdmitInfractionIllegalSalvageNegative,Not About Illegal Salvage,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitInfractionIllegalSalvagePayFineAngry,Pay the Fine and Insult,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,12.0,0.0,"{""SelfRespect"": -12.0, ""Altruism"": 12.0}","{""Esteem"": 12.0, ""Achievement"": -12.0, ""Altruism"": 12.0}",
SOCPoliceShakedownAdmitInfractionIllegalSalvagePayFineGlad,Pay the Fine Politely,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,-36.0,0.0,"{""SelfRespect"": 12.0, ""Security"": -12.0}","{""Esteem"": -12.0, ""Security"": -12.0, ""Meaning"": -12.0}",
SOCPoliceShakedownAdmitInfractionIllegalSalvageShowLicense,Show Salvage License,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitInfractionIllegalSalvageShowLicenseAllow,Accept License,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitInfractionMinor,Steer Talk Towards Minor Infraction,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitInfractionOgisoPosterAffirmative,Confirm They are Doing Random Ogiso Inspection,interactions2.json,False,1.0,False,,,3,us:Altruism- them:Security-,-12.0,-12.0,"{""Achievement"": -12.0}","{""Security"": -12.0}",
SOCPoliceShakedownAdmitInfractionOgisoPosterCheckNo,Negative Check for Ogiso Poster,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitInfractionOgisoPosterCheckYes,Affirmative Check for Ogiso Poster,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitInfractionOgisoPosterNegative,Deny Check for Ogiso Poster,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,12.0,0.0,"{""SelfRespect"": -12.0, ""Autonomy"": 12.0}","{""Security"": 12.0}",
SOCPoliceShakedownAdmitInfractionOgisoPosterPayFineAngry,Pay Fine and Insult,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,12.0,0.0,"{""SelfRespect"": -12.0, ""Altruism"": 12.0}","{""Esteem"": 12.0, ""Achievement"": -12.0, ""Altruism"": 12.0}",
SOCPoliceShakedownAdmitInfractionOgisoPosterPayFineGlad,Pay the Fine Politely,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,-36.0,0.0,"{""SelfRespect"": 12.0, ""Security"": -12.0}","{""Esteem"": -12.0, ""Security"": -12.0, ""Meaning"": -12.0}",
SOCPoliceShakedownAdmitTransponder,Admit to Having No Active Transponder,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitTransponderAffirmative,Confirm for No Active Transponder,interactions2.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitTransponderAffirmativeExcuse,Make Up a Plausible Excuse for Flying Dark,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitTransponderAffirmativeExcuseFail,Transponder Excuse Fail,interactions2.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitTransponderAffirmativeExcuseSucceed,Transponder Excuse Succeed,interactions2.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitTransponderAffirmativeJoke,Make a Joke about Flying Dark,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitTransponderAffirmativeJokeFail,Transponder Joke Fail,interactions2.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownAdmitTransponderAffirmativeJokeSucceed,Transponder Joke Succeed,interactions2.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownApproachBribe,Hint at a Bribe,interactions2.json,False,,True,,,5,us:Security+ them:Autonomy-,0.0,48.0,"{""Security"": 48.0}",{},
SOCPoliceShakedownAutonomyFailAchievement,Mug Them,interactions2.json,False,1.0,True,,,6,us:Achievement- us:Meaning+,24.0,-48.0,"{""Achievement"": -48.0}","{""Security"": 24.0, ""Altruism"": -24.0, ""Autonomy"": 24.0}",
SOCPoliceShakedownBasicBribe,Offer Bribe Amount,interactions2.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownBasicBribeAccept,Accept Bribe,interactions2.json,False,1.0,False,,IsHonest;IsSelfless,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownBasicBribeAcceptCritSuccess,Accept Bribe Crit Success,interactions2.json,False,1.0,False,,IsHonest;IsSelfless,2,us:Intimacy- us:Privacy+,0.0,-24.0,"{""Contact"": -12.0, ""Security"": -12.0}",{},RELSOCBribeContact
SOCPoliceShakedownBasicBribeDenyAutonomy,Decline Bribe (Autonomy),interactions2.json,False,1.0,False,,IsHonest;IsSelfless,0,them:Esteem+ them:SelfRespect+,12.0,-6.0,"{""Autonomy"": -6.0}","{""SelfRespect"": 12.0}",
SOCPoliceShakedownBasicBribeDenyCritFail,Deny Bribe Crit Fail,interactions2.json,False,1.0,False,,IsHonest;IsSelfless,0,them:Esteem+ them:SelfRespect+,0.0,-48.0,"{""Achievement"": -12.0, ""SelfRespect"": -12.0, ""Autonomy"": -12.0, ""Esteem"": -12.0}",{},RELSOCBribeEnemy
SOCPoliceShakedownBasicBribeDenyEsteem,Decline Bribe (Esteem),interactions2.json,False,1.0,False,,,1,us:Esteem- us:Meaning-,12.0,-12.0,"{""Esteem"": -12.0}","{""SelfRespect"": 12.0}",
SOCPoliceShakedownBasicBribeHonest,Decline Bribe (Honest),interactions2.json,False,1.0,False,IsHonest;IsSelfless,,0,them:Esteem+ them:SelfRespect+,12.0,-12.0,"{""SelfRespect"": -12.0}","{""SelfRespect"": 12.0}",
SOCPoliceShakedownBribeAdd,Add $500 to a potential bribe,interactions2.json,False,,True,,,5,us:Security+ them:Autonomy-,0.0,12.0,"{""SelfRespect"": 12.0}","{""Autonomy"": -12.0, ""Security"": 12.0}",
SOCPoliceShakedownBribeSub,Subtract $500 from a potential bribe,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,36.0,-12.0,"{""SelfRespect"": -12.0}","{""SelfRespect"": 12.0, ""Autonomy"": 24.0}",
SOCPoliceShakedownBullshitFinePayFineAngry,Pay the Fine and Insult,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,12.0,0.0,"{""SelfRespect"": -12.0, ""Altruism"": 12.0}","{""Esteem"": 12.0, ""Achievement"": -12.0, ""Altruism"": 12.0}",
